Timestamp,TransactionID,AccountID,Amount,Merchant,TransactionType,Location
11-02-2023 05:58,TXN28,ACC14,80206.81,MerchantA,Withdrawal,New York
11-02-2023 05:59,TXN534,ACC3,68409.38,MerchantB,Transfer,San Francisco
11-02-2023 06:00,TXN696,ACC8,51554,MerchantB,Withdrawal,Los Angeles
11-02-2023 06:01,TXN1802,ACC6,60464.89,MerchantI,Withdrawal,London
11-02-2023 06:02,TXN156,ACC12,26239.8,MerchantC,Withdrawal,London
11-02-2023 06:03,TXN1304,ACC2,23950.74,MerchantI,Transfer,San Francisco
11-02-2023 06:04,TXN350,ACC4,51692.37,MerchantH,Transfer,San Francisco
11-02-2023 06:05,TXN913,ACC2,15828.96,MerchantE,Withdrawal,London
11-02-2023 06:06,TXN796,ACC3,62045.93,MerchantD,Withdrawal,London
11-02-2023 06:07,TXN749,ACC13,12185.66,MerchantG,Purchase,New York
11-02-2023 06:08,TXN1179,ACC3,43283.1,MerchantB,Transfer,Los Angeles
11-02-2023 06:09,TXN23,ACC3,23622.5,MerchantE,Transfer,Tokyo
11-02-2023 06:10,TXN32,ACC5,28287.26,MerchantA,Purchase,San Francisco
11-02-2023 06:11,TXN159,ACC1,25304.97,MerchantH,Purchase,New York
11-02-2023 06:12,TXN1338,ACC11,42615.82,MerchantJ,Transfer,New York
11-02-2023 06:13,TXN1141,ACC3,52956.22,MerchantJ,Withdrawal,Los Angeles
11-02-2023 06:14,TXN1829,ACC4,73122.66,MerchantG,Withdrawal,New York
11-02-2023 06:15,TXN1010,ACC14,15521.6,MerchantJ,Purchase,Tokyo
11-02-2023 06:16,TXN1817,ACC5,91883.15,MerchantA,Withdrawal,Los Angeles
11-02-2023 06:17,TXN1605,ACC6,72938.14,MerchantJ,Withdrawal,New York
11-02-2023 06:18,TXN977,ACC7,33601.3,MerchantF,Transfer,New York
11-02-2023 06:19,TXN173,ACC15,880.35,MerchantF,Purchase,Tokyo
11-02-2023 06:20,TXN1563,ACC14,25535.36,MerchantC,Transfer,Tokyo
11-02-2023 06:21,TXN1214,ACC9,16828.38,MerchantH,Purchase,Tokyo
11-02-2023 06:22,TXN1910,ACC15,84317.73,MerchantI,Purchase,San Francisco
11-02-2023 06:23,TXN189,ACC11,90192.11,MerchantG,Transfer,New York
11-02-2023 06:24,TXN1960,ACC10,88844.34,MerchantE,Purchase,Tokyo
11-02-2023 06:25,TXN3,ACC4,27807.5,MerchantE,Withdrawal,Tokyo
11-02-2023 06:26,TXN168,ACC12,99455.13,MerchantC,Purchase,San Francisco
11-02-2023 06:27,TXN1534,ACC15,54448.23,MerchantI,Transfer,Los Angeles
11-02-2023 06:28,TXN1347,ACC11,748.86,MerchantG,Withdrawal,Tokyo
11-02-2023 06:29,TXN608,ACC10,326.71,MerchantC,Purchase,Tokyo
11-02-2023 06:30,TXN1271,ACC2,96261.01,MerchantE,Transfer,San Francisco
11-02-2023 06:31,TXN630,ACC1,64520.71,MerchantD,Purchase,Los Angeles
11-02-2023 06:32,TXN971,ACC4,72877.78,MerchantD,Withdrawal,Los Angeles
11-02-2023 06:33,TXN823,ACC9,2449.16,MerchantA,Withdrawal,San Francisco
11-02-2023 06:34,TXN661,ACC13,8162.4,MerchantC,Transfer,London
11-02-2023 06:35,TXN905,ACC1,38823.13,MerchantF,Transfer,Tokyo
11-02-2023 06:36,TXN1023,ACC13,12227.73,MerchantD,Transfer,New York
11-02-2023 06:37,TXN1970,ACC2,1599.9,MerchantI,Transfer,New York
11-02-2023 06:38,TXN1428,ACC4,33229.51,MerchantE,Purchase,London
11-02-2023 06:39,TXN1747,ACC9,17149.99,MerchantH,Withdrawal,London
11-02-2023 06:40,TXN1185,ACC3,48628.9,MerchantA,Purchase,New York
11-02-2023 06:41,TXN1999,ACC4,56853.18,MerchantI,Withdrawal,New York
11-02-2023 06:42,TXN807,ACC12,99133.1,MerchantC,Transfer,San Francisco
11-02-2023 06:43,TXN1202,ACC2,61909.84,MerchantF,Transfer,Los Angeles
11-02-2023 06:44,TXN737,ACC4,97887.19,MerchantI,Purchase,Los Angeles
11-02-2023 06:45,TXN361,ACC14,59444.21,MerchantG,Transfer,Los Angeles
11-02-2023 06:46,TXN353,ACC10,87059.96,MerchantB,Withdrawal,London
11-02-2023 06:47,TXN336,ACC5,79315.49,MerchantD,Purchase,Los Angeles
11-02-2023 06:48,TXN248,ACC7,80997.7,MerchantI,Withdrawal,Tokyo
11-02-2023 06:49,TXN461,ACC5,76819.92,MerchantC,Purchase,New York
11-02-2023 06:50,TXN1837,ACC13,39953.18,MerchantH,Withdrawal,Los Angeles
11-02-2023 06:51,TXN1250,ACC6,55078.49,MerchantC,Withdrawal,Tokyo
11-02-2023 06:52,TXN1164,ACC3,18017.38,MerchantD,Purchase,San Francisco
11-02-2023 06:53,TXN1094,ACC2,64903.55,MerchantF,Transfer,Los Angeles
11-02-2023 06:54,TXN406,ACC9,70893.52,MerchantG,Withdrawal,London
11-02-2023 06:55,TXN636,ACC1,99033.57,MerchantI,Transfer,New York
11-02-2023 06:56,TXN1724,ACC6,45022.16,MerchantC,Purchase,Tokyo
11-02-2023 06:57,TXN954,ACC14,50572.97,MerchantH,Purchase,San Francisco
11-02-2023 06:58,TXN879,ACC1,57454.83,MerchantE,Purchase,Los Angeles
11-02-2023 06:59,TXN649,ACC8,39143.1,MerchantE,Transfer,London
11-02-2023 07:00,TXN1686,ACC12,45118.9,MerchantA,Purchase,New York
11-02-2023 07:01,TXN481,ACC2,20495.35,MerchantA,Purchase,London
11-02-2023 07:02,TXN1167,ACC12,28949.03,MerchantJ,Withdrawal,San Francisco
11-02-2023 07:03,TXN974,ACC10,779.38,MerchantF,Transfer,London
11-02-2023 07:04,TXN1670,ACC12,38957.33,MerchantC,Purchase,Tokyo
11-02-2023 07:05,TXN21,ACC1,47589.48,MerchantE,Withdrawal,London
11-02-2023 07:06,TXN1732,ACC2,18179.1,MerchantG,Purchase,New York
11-02-2023 07:07,TXN1319,ACC8,74174.53,MerchantC,Transfer,Tokyo
11-02-2023 07:08,TXN1242,ACC11,45670.95,MerchantF,Transfer,London
11-02-2023 07:09,TXN841,ACC2,74859.78,MerchantI,Transfer,San Francisco
11-02-2023 07:10,TXN115,ACC9,61911.08,MerchantF,Withdrawal,Los Angeles
11-02-2023 07:11,TXN1159,ACC14,31805.14,MerchantI,Transfer,New York
11-02-2023 07:12,TXN406,ACC5,30005.49,MerchantI,Withdrawal,San Francisco
11-02-2023 07:13,TXN277,ACC6,11475.77,MerchantG,Withdrawal,Tokyo
11-02-2023 07:14,TXN1529,ACC12,40687.52,MerchantF,Purchase,New York
11-02-2023 07:15,TXN362,ACC14,18787.02,MerchantB,Withdrawal,Los Angeles
11-02-2023 07:16,TXN915,ACC12,63381.11,MerchantB,Withdrawal,San Francisco
11-02-2023 07:17,TXN25,ACC9,39253.95,MerchantE,Purchase,New York
11-02-2023 07:18,TXN1231,ACC11,72896.98,MerchantE,Transfer,Los Angeles
11-02-2023 07:19,TXN1952,ACC2,28582.31,MerchantD,Withdrawal,London
11-02-2023 07:20,TXN506,ACC10,47256.46,MerchantF,Purchase,Los Angeles
11-02-2023 07:21,TXN42,ACC14,99474.05,MerchantG,Transfer,London
11-02-2023 07:22,TXN1767,ACC12,48232.96,MerchantE,Purchase,New York
11-02-2023 07:23,TXN1991,ACC12,98658.74,MerchantE,Withdrawal,New York
11-02-2023 07:24,TXN1586,ACC9,87809.25,MerchantE,Withdrawal,New York
11-02-2023 07:25,TXN653,ACC2,94872.31,MerchantJ,Withdrawal,London
11-02-2023 07:26,TXN520,ACC7,72600.6,MerchantF,Transfer,New York
11-02-2023 07:27,TXN833,ACC6,26533.14,MerchantC,Withdrawal,Tokyo
11-02-2023 07:28,TXN179,ACC4,98944.44,MerchantI,Withdrawal,London
11-02-2023 07:29,TXN1018,ACC6,52210.23,MerchantD,Purchase,New York
11-02-2023 07:30,TXN200,ACC12,80324.22,MerchantI,Withdrawal,New York
11-02-2023 07:31,TXN554,ACC8,68525.67,MerchantE,Transfer,London
11-02-2023 07:32,TXN585,ACC3,5535.25,MerchantA,Purchase,London
11-02-2023 07:33,TXN1347,ACC10,69469.15,MerchantE,Withdrawal,London
11-02-2023 07:34,TXN1661,ACC1,86640.96,MerchantG,Transfer,Tokyo
11-02-2023 07:35,TXN885,ACC9,98791.71,MerchantD,Withdrawal,San Francisco
11-02-2023 07:36,TXN598,ACC10,81217.82,MerchantI,Withdrawal,San Francisco
11-02-2023 07:37,TXN630,ACC2,21565.63,MerchantG,Withdrawal,Los Angeles
11-02-2023 07:38,TXN1214,ACC10,26152.79,MerchantD,Purchase,New York
11-02-2023 07:39,TXN1799,ACC12,44762.02,MerchantJ,Purchase,Tokyo
11-02-2023 07:40,TXN829,ACC13,41091.67,MerchantE,Purchase,New York
11-02-2023 07:41,TXN1020,ACC14,98232.35,MerchantI,Transfer,London
11-02-2023 07:42,TXN587,ACC14,39765.68,MerchantF,Transfer,Tokyo
11-02-2023 07:43,TXN985,ACC10,82952.66,MerchantJ,Withdrawal,San Francisco
11-02-2023 07:44,TXN241,ACC5,67969.29,MerchantE,Withdrawal,London
11-02-2023 07:45,TXN652,ACC12,6325.14,MerchantG,Transfer,New York
11-02-2023 07:46,TXN1629,ACC15,14529.59,MerchantE,Transfer,San Francisco
11-02-2023 07:47,TXN648,ACC14,25447.94,MerchantF,Withdrawal,Tokyo
11-02-2023 07:48,TXN1621,ACC3,25335.02,MerchantB,Withdrawal,San Francisco
11-02-2023 07:49,TXN211,ACC12,82333.94,MerchantD,Purchase,New York
11-02-2023 07:50,TXN702,ACC11,61711.82,MerchantA,Withdrawal,London
11-02-2023 07:51,TXN987,ACC14,6597.51,MerchantF,Purchase,San Francisco
11-02-2023 07:52,TXN928,ACC6,60380.81,MerchantF,Withdrawal,New York
11-02-2023 07:53,TXN78,ACC6,48737.83,MerchantG,Purchase,San Francisco
11-02-2023 07:54,TXN1222,ACC6,33692.77,MerchantI,Purchase,San Francisco
11-02-2023 07:55,TXN1658,ACC12,56806.98,MerchantG,Withdrawal,London
11-02-2023 07:56,TXN248,ACC6,54860.46,MerchantJ,Purchase,New York
11-02-2023 07:57,TXN1423,ACC2,4872.69,MerchantA,Transfer,Tokyo
11-02-2023 07:58,TXN1916,ACC5,87808.28,MerchantA,Purchase,New York
11-02-2023 07:59,TXN1804,ACC1,10489.35,MerchantH,Withdrawal,London
11-02-2023 08:00,TXN1079,ACC10,34845.92,MerchantB,Withdrawal,Tokyo
11-02-2023 08:01,TXN1350,ACC7,4628.57,MerchantI,Withdrawal,San Francisco
11-02-2023 08:02,TXN306,ACC1,95605.12,MerchantG,Withdrawal,London
11-02-2023 08:03,TXN938,ACC14,30401.31,MerchantE,Purchase,San Francisco
11-02-2023 08:04,TXN1935,ACC7,95859.47,MerchantE,Transfer,Los Angeles
11-02-2023 08:05,TXN817,ACC12,70227.66,MerchantA,Withdrawal,Los Angeles
11-02-2023 08:06,TXN1963,ACC13,93498.17,MerchantC,Transfer,London
11-02-2023 08:07,TXN990,ACC9,92992.89,MerchantG,Transfer,Los Angeles
11-02-2023 08:08,TXN797,ACC14,762.88,MerchantI,Transfer,Los Angeles
11-02-2023 08:09,TXN1678,ACC4,60926,MerchantG,Purchase,Los Angeles
11-02-2023 08:10,TXN1936,ACC15,87693.68,MerchantF,Withdrawal,Tokyo
11-02-2023 08:11,TXN1366,ACC4,10445.69,MerchantB,Purchase,Los Angeles
11-02-2023 08:12,TXN86,ACC5,33493.97,MerchantG,Withdrawal,Tokyo
11-02-2023 08:13,TXN1292,ACC8,4700.19,MerchantB,Purchase,Los Angeles
11-02-2023 08:14,TXN1178,ACC11,44906.06,MerchantD,Withdrawal,Tokyo
11-02-2023 08:15,TXN1798,ACC10,54548.52,MerchantJ,Transfer,London
11-02-2023 08:16,TXN467,ACC13,89149.16,MerchantE,Purchase,Los Angeles
11-02-2023 08:17,TXN734,ACC9,9105.3,MerchantA,Transfer,New York
11-02-2023 08:18,TXN1826,ACC15,91643.52,MerchantF,Purchase,Los Angeles
11-02-2023 08:19,TXN1210,ACC9,62806.57,MerchantB,Withdrawal,San Francisco
11-02-2023 08:20,TXN147,ACC1,22641.59,MerchantC,Purchase,San Francisco
11-02-2023 08:21,TXN614,ACC13,35907.61,MerchantE,Purchase,Tokyo
11-02-2023 08:22,TXN1827,ACC12,85908.29,MerchantI,Transfer,New York
11-02-2023 08:23,TXN288,ACC10,49876.83,MerchantD,Purchase,Los Angeles
11-02-2023 08:24,TXN491,ACC9,49381.55,MerchantD,Withdrawal,London
11-02-2023 08:25,TXN1457,ACC15,64899.98,MerchantD,Withdrawal,Tokyo
11-02-2023 08:26,TXN625,ACC9,60446.42,MerchantB,Purchase,San Francisco
11-02-2023 08:27,TXN91,ACC10,3568.05,MerchantD,Transfer,New York
11-02-2023 08:28,TXN500,ACC6,88068.5,MerchantJ,Withdrawal,San Francisco
11-02-2023 08:29,TXN1885,ACC3,72607.85,MerchantC,Purchase,Los Angeles
11-02-2023 08:30,TXN83,ACC11,90311.01,MerchantA,Transfer,San Francisco
11-02-2023 08:31,TXN1513,ACC10,22168.21,MerchantI,Transfer,London
11-02-2023 08:32,TXN1756,ACC1,13111.85,MerchantD,Withdrawal,Tokyo
11-02-2023 08:33,TXN1323,ACC5,23620.56,MerchantH,Withdrawal,Los Angeles
11-02-2023 08:34,TXN517,ACC4,24632.35,MerchantA,Purchase,London
11-02-2023 08:35,TXN1319,ACC13,89061.15,MerchantB,Purchase,Tokyo
11-02-2023 08:36,TXN1476,ACC11,97743.94,MerchantC,Purchase,New York
11-02-2023 08:37,TXN1832,ACC1,87079.28,MerchantI,Purchase,San Francisco
11-02-2023 08:38,TXN462,ACC12,49884.43,MerchantH,Purchase,New York
11-02-2023 08:39,TXN1405,ACC10,64945.52,MerchantI,Withdrawal,London
11-02-2023 08:40,TXN190,ACC4,17143.48,MerchantF,Transfer,San Francisco
11-02-2023 08:41,TXN1701,ACC9,83133.31,MerchantG,Transfer,New York
11-02-2023 08:42,TXN1843,ACC2,24557.7,MerchantE,Purchase,San Francisco
11-02-2023 08:43,TXN1689,ACC11,24057.82,MerchantB,Withdrawal,Tokyo
11-02-2023 08:44,TXN1646,ACC9,47052.87,MerchantJ,Transfer,San Francisco
11-02-2023 08:45,TXN1513,ACC6,87179.94,MerchantH,Withdrawal,San Francisco
11-02-2023 08:46,TXN1127,ACC7,31765.56,MerchantG,Purchase,London
11-02-2023 08:47,TXN1072,ACC9,21895.92,MerchantG,Transfer,London
11-02-2023 08:48,TXN167,ACC8,94995.84,MerchantB,Purchase,London
11-02-2023 08:49,TXN1434,ACC1,96960.25,MerchantJ,Purchase,San Francisco
11-02-2023 08:50,TXN1513,ACC8,68358.88,MerchantI,Transfer,Los Angeles
11-02-2023 08:51,TXN370,ACC4,60486.19,MerchantC,Withdrawal,London
11-02-2023 08:52,TXN879,ACC5,81128.03,MerchantE,Transfer,Tokyo
11-02-2023 08:53,TXN1672,ACC10,35188.01,MerchantJ,Withdrawal,Tokyo
11-02-2023 08:54,TXN603,ACC13,82137.88,MerchantD,Withdrawal,London
11-02-2023 08:55,TXN913,ACC9,23716.2,MerchantJ,Transfer,London
11-02-2023 08:56,TXN528,ACC11,64229.5,MerchantH,Transfer,London
11-02-2023 08:57,TXN939,ACC2,15617.95,MerchantB,Transfer,San Francisco
11-02-2023 08:58,TXN1296,ACC1,51860.54,MerchantF,Withdrawal,Tokyo
11-02-2023 08:59,TXN415,ACC14,22056.28,MerchantF,Purchase,Los Angeles
11-02-2023 09:00,TXN1092,ACC7,63523.53,MerchantJ,Purchase,Tokyo
11-02-2023 09:01,TXN391,ACC8,6048,MerchantF,Purchase,San Francisco
11-02-2023 09:02,TXN696,ACC6,48897.51,MerchantE,Withdrawal,London
11-02-2023 09:03,TXN1392,ACC3,2068.75,MerchantF,Transfer,Tokyo
11-02-2023 09:04,TXN1730,ACC14,68933.51,MerchantB,Transfer,San Francisco
11-02-2023 09:05,TXN1658,ACC3,97471.84,MerchantJ,Transfer,San Francisco
11-02-2023 09:06,TXN900,ACC2,15460.68,MerchantF,Withdrawal,New York
11-02-2023 09:07,TXN312,ACC4,23147.58,MerchantG,Withdrawal,New York
11-02-2023 09:08,TXN721,ACC15,20134.78,MerchantC,Transfer,Tokyo
11-02-2023 09:09,TXN926,ACC10,87881.24,MerchantB,Withdrawal,Tokyo
11-02-2023 09:10,TXN465,ACC7,27613.4,MerchantE,Withdrawal,San Francisco
11-02-2023 09:11,TXN1233,ACC7,9967.34,MerchantJ,Transfer,Los Angeles
11-02-2023 09:12,TXN1417,ACC7,6675.79,MerchantB,Purchase,Tokyo
11-02-2023 09:13,TXN234,ACC15,38546.24,MerchantJ,Transfer,New York
11-02-2023 09:14,TXN989,ACC10,90043.26,MerchantB,Transfer,San Francisco
11-02-2023 09:15,TXN1009,ACC10,48647.08,MerchantF,Transfer,New York
11-02-2023 09:16,TXN1871,ACC2,19013.18,MerchantF,Purchase,Los Angeles
11-02-2023 09:17,TXN172,ACC6,59363.19,MerchantD,Withdrawal,San Francisco
11-02-2023 09:18,TXN875,ACC6,45184.45,MerchantB,Purchase,Los Angeles
11-02-2023 09:19,TXN33,ACC4,6854.38,MerchantA,Withdrawal,London
11-02-2023 09:20,TXN1695,ACC10,91297.53,MerchantE,Transfer,New York
11-02-2023 09:21,TXN1829,ACC4,22193.37,MerchantE,Purchase,Los Angeles
11-02-2023 09:22,TXN1611,ACC5,92540.12,MerchantE,Withdrawal,Los Angeles
11-02-2023 09:23,TXN351,ACC15,63285.35,MerchantC,Transfer,London
11-02-2023 09:24,TXN1080,ACC4,78216.64,MerchantH,Purchase,London
11-02-2023 09:25,TXN993,ACC13,71580.79,MerchantH,Purchase,London
11-02-2023 09:26,TXN1170,ACC5,68348.57,MerchantF,Withdrawal,San Francisco
11-02-2023 09:27,TXN1475,ACC2,32123.14,MerchantF,Transfer,Los Angeles
11-02-2023 09:28,TXN268,ACC13,5980.6,MerchantD,Transfer,San Francisco
11-02-2023 09:29,TXN205,ACC9,21765.31,MerchantF,Transfer,Tokyo
11-02-2023 09:30,TXN776,ACC1,90427.45,MerchantH,Withdrawal,Tokyo
11-02-2023 09:31,TXN37,ACC8,61789.16,MerchantE,Transfer,Tokyo
11-02-2023 09:32,TXN528,ACC4,23431.04,MerchantC,Purchase,London
11-02-2023 09:33,TXN1796,ACC4,54443.54,MerchantH,Purchase,Los Angeles
11-02-2023 09:34,TXN674,ACC14,1998.36,MerchantG,Purchase,San Francisco
11-02-2023 09:35,TXN1258,ACC9,31307.84,MerchantJ,Purchase,Los Angeles
11-02-2023 09:36,TXN1673,ACC9,2422.47,MerchantB,Withdrawal,Los Angeles
11-02-2023 09:37,TXN1627,ACC14,84907.56,MerchantD,Purchase,San Francisco
11-02-2023 09:38,TXN1291,ACC7,43872.84,MerchantF,Purchase,London
11-02-2023 09:39,TXN881,ACC11,95418.58,MerchantG,Purchase,New York
11-02-2023 09:40,TXN1118,ACC3,88383.36,MerchantB,Transfer,New York
11-02-2023 09:41,TXN1550,ACC11,42102.53,MerchantD,Transfer,New York
11-02-2023 09:42,TXN85,ACC7,64511.2,MerchantJ,Withdrawal,San Francisco
11-02-2023 09:43,TXN708,ACC6,17245.16,MerchantB,Transfer,New York
11-02-2023 09:44,TXN1253,ACC2,56214.63,MerchantH,Withdrawal,Los Angeles
11-02-2023 09:45,TXN1397,ACC6,31969.56,MerchantG,Withdrawal,San Francisco
11-02-2023 09:46,TXN1667,ACC15,91487.07,MerchantB,Withdrawal,New York
11-02-2023 09:47,TXN1469,ACC7,48172.22,MerchantB,Withdrawal,New York
11-02-2023 09:48,TXN437,ACC14,19004.29,MerchantH,Transfer,Tokyo
11-02-2023 09:49,TXN1549,ACC7,81237.45,MerchantB,Withdrawal,New York
11-02-2023 09:50,TXN1547,ACC8,849.87,MerchantA,Withdrawal,Tokyo
11-02-2023 09:51,TXN1210,ACC13,72877.73,MerchantH,Purchase,San Francisco
11-02-2023 09:52,TXN1025,ACC3,89563.53,MerchantH,Purchase,New York
11-02-2023 09:53,TXN224,ACC5,13004.76,MerchantF,Purchase,San Francisco
11-02-2023 09:54,TXN258,ACC7,60951.25,MerchantJ,Withdrawal,New York
11-02-2023 09:55,TXN1595,ACC1,26861.66,MerchantI,Purchase,Los Angeles
11-02-2023 09:56,TXN387,ACC3,45033.7,MerchantD,Withdrawal,Tokyo
11-02-2023 09:57,TXN1976,ACC5,91932.27,MerchantB,Transfer,Tokyo
11-02-2023 09:58,TXN1235,ACC12,84970.86,MerchantA,Transfer,Tokyo
11-02-2023 09:59,TXN1776,ACC8,99772.79,MerchantA,Purchase,San Francisco
11-02-2023 10:00,TXN1744,ACC14,90072.9,MerchantG,Transfer,Los Angeles
11-02-2023 10:01,TXN1097,ACC13,27857.19,MerchantA,Withdrawal,Tokyo
11-02-2023 10:02,TXN437,ACC7,79020.84,MerchantB,Purchase,London
11-02-2023 10:03,TXN1697,ACC15,46713.26,MerchantD,Withdrawal,Los Angeles
11-02-2023 10:04,TXN509,ACC3,86644.29,MerchantC,Purchase,London
11-02-2023 10:05,TXN1847,ACC15,46232.5,MerchantA,Transfer,New York
11-02-2023 10:06,TXN995,ACC15,8737.22,MerchantD,Transfer,New York
11-02-2023 10:07,TXN1048,ACC8,6843.41,MerchantI,Purchase,San Francisco
11-02-2023 10:08,TXN1141,ACC14,25724.87,MerchantH,Transfer,London
11-02-2023 10:09,TXN4,ACC11,47793.19,MerchantE,Purchase,San Francisco
11-02-2023 10:10,TXN1011,ACC7,82520.88,MerchantH,Purchase,New York
11-02-2023 10:11,TXN87,ACC14,15196.28,MerchantD,Purchase,New York
11-02-2023 10:12,TXN1920,ACC13,7291.8,MerchantB,Transfer,Los Angeles
11-02-2023 10:13,TXN1627,ACC10,35705.68,MerchantE,Purchase,Tokyo
11-02-2023 10:14,TXN617,ACC14,76779.18,MerchantG,Withdrawal,San Francisco
11-02-2023 10:15,TXN1848,ACC8,10095.13,MerchantB,Transfer,Tokyo
11-02-2023 10:16,TXN1224,ACC11,86525.75,MerchantI,Purchase,San Francisco
11-02-2023 10:17,TXN966,ACC12,26951.37,MerchantD,Purchase,Tokyo
11-02-2023 10:18,TXN1908,ACC4,15731.09,MerchantA,Withdrawal,London
11-02-2023 10:19,TXN998,ACC7,70251.16,MerchantE,Transfer,London
11-02-2023 10:20,TXN1958,ACC15,58411.65,MerchantG,Transfer,London
11-02-2023 10:21,TXN1431,ACC4,36342.21,MerchantF,Purchase,Los Angeles
11-02-2023 10:22,TXN1236,ACC15,74719.77,MerchantJ,Purchase,London
11-02-2023 10:23,TXN87,ACC12,48343.47,MerchantI,Withdrawal,Tokyo
11-02-2023 10:24,TXN1370,ACC11,81009.39,MerchantF,Purchase,Los Angeles
11-02-2023 10:25,TXN1821,ACC4,65272.1,MerchantA,Withdrawal,Tokyo
11-02-2023 10:26,TXN842,ACC9,42474.58,MerchantA,Withdrawal,New York
11-02-2023 10:27,TXN1476,ACC7,48507.91,MerchantH,Purchase,San Francisco
11-02-2023 10:28,TXN393,ACC11,39701.22,MerchantF,Withdrawal,Los Angeles
11-02-2023 10:29,TXN1771,ACC2,42733.06,MerchantA,Withdrawal,New York
11-02-2023 10:30,TXN652,ACC15,90541.82,MerchantD,Transfer,London
11-02-2023 10:31,TXN1262,ACC9,15062.12,MerchantJ,Transfer,Los Angeles
11-02-2023 10:32,TXN668,ACC12,27675.79,MerchantI,Purchase,London
11-02-2023 10:33,TXN1829,ACC15,47801.63,MerchantE,Transfer,San Francisco
11-02-2023 10:34,TXN1403,ACC10,40346.59,MerchantF,Withdrawal,New York
11-02-2023 10:35,TXN1883,ACC7,81457.47,MerchantB,Transfer,Tokyo
11-02-2023 10:36,TXN99,ACC9,97962.43,MerchantG,Purchase,Los Angeles
11-02-2023 10:37,TXN1421,ACC4,83509.96,MerchantE,Purchase,Los Angeles
11-02-2023 10:38,TXN476,ACC12,78684.59,MerchantD,Transfer,Tokyo
11-02-2023 10:39,TXN1964,ACC1,70631.76,MerchantE,Transfer,Los Angeles
11-02-2023 10:40,TXN1461,ACC8,36133.73,MerchantC,Withdrawal,New York
11-02-2023 10:41,TXN84,ACC11,39926.22,MerchantB,Transfer,Tokyo
11-02-2023 10:42,TXN740,ACC4,23123.45,MerchantI,Transfer,Tokyo
11-02-2023 10:43,TXN1475,ACC4,28644.26,MerchantI,Transfer,London
11-02-2023 10:44,TXN1684,ACC6,87025.83,MerchantE,Purchase,New York
11-02-2023 10:45,TXN974,ACC3,87401.19,MerchantJ,Withdrawal,Los Angeles
11-02-2023 10:46,TXN986,ACC1,44505.67,MerchantD,Purchase,Los Angeles
11-02-2023 10:47,TXN72,ACC2,27305.4,MerchantA,Purchase,Los Angeles
11-02-2023 10:48,TXN1356,ACC11,96217.95,MerchantI,Transfer,Los Angeles
11-02-2023 10:49,TXN931,ACC4,79271.23,MerchantD,Withdrawal,New York
11-02-2023 10:50,TXN1878,ACC3,77673.69,MerchantF,Transfer,New York
11-02-2023 10:51,TXN1703,ACC2,10025.62,MerchantD,Purchase,Los Angeles
11-02-2023 10:52,TXN860,ACC6,59741.97,MerchantA,Transfer,London
11-02-2023 10:53,TXN1651,ACC11,22298.4,MerchantE,Transfer,San Francisco
11-02-2023 10:54,TXN1403,ACC9,98020.35,MerchantF,Purchase,New York
11-02-2023 10:55,TXN1755,ACC8,72038.99,MerchantF,Purchase,San Francisco
11-02-2023 10:56,TXN344,ACC1,99018.94,MerchantE,Transfer,Tokyo
11-02-2023 10:57,TXN1814,ACC8,21473.48,MerchantG,Withdrawal,Tokyo
11-02-2023 10:58,TXN1611,ACC8,43177.65,MerchantG,Transfer,San Francisco
11-02-2023 10:59,TXN410,ACC3,14950.13,MerchantI,Purchase,London
11-02-2023 11:00,TXN430,ACC6,90840.91,MerchantE,Withdrawal,Los Angeles
11-02-2023 11:01,TXN334,ACC15,47565.69,MerchantF,Purchase,San Francisco
11-02-2023 11:02,TXN1685,ACC8,15597.9,MerchantI,Transfer,San Francisco
11-02-2023 11:03,TXN104,ACC3,54648.96,MerchantH,Withdrawal,London
11-02-2023 11:04,TXN91,ACC11,58927.35,MerchantI,Withdrawal,San Francisco
11-02-2023 11:05,TXN1981,ACC14,81207.18,MerchantE,Withdrawal,Tokyo
11-02-2023 11:06,TXN238,ACC8,73721.28,MerchantD,Transfer,Los Angeles
11-02-2023 11:07,TXN1602,ACC3,63800.91,MerchantD,Transfer,Tokyo
11-02-2023 11:08,TXN142,ACC3,46852.18,MerchantB,Withdrawal,London
11-02-2023 11:09,TXN246,ACC12,93120.42,MerchantD,Transfer,San Francisco
11-02-2023 11:10,TXN1223,ACC11,94264.19,MerchantF,Purchase,San Francisco
11-02-2023 11:11,TXN1932,ACC2,54930.88,MerchantA,Purchase,Tokyo
11-02-2023 11:12,TXN437,ACC11,83042.7,MerchantH,Purchase,Los Angeles
11-02-2023 11:13,TXN1143,ACC8,54425.04,MerchantH,Transfer,San Francisco
11-02-2023 11:14,TXN1758,ACC6,34284.69,MerchantJ,Purchase,Los Angeles
11-02-2023 11:15,TXN859,ACC1,82135.93,MerchantB,Withdrawal,New York
11-02-2023 11:16,TXN841,ACC11,52377.63,MerchantC,Withdrawal,London
11-02-2023 11:17,TXN1645,ACC8,55082.38,MerchantJ,Transfer,London
11-02-2023 11:18,TXN610,ACC15,37290.46,MerchantE,Withdrawal,Los Angeles
11-02-2023 11:19,TXN1594,ACC11,52498.53,MerchantE,Purchase,Tokyo
11-02-2023 11:20,TXN1440,ACC15,957.99,MerchantG,Transfer,London
11-02-2023 11:21,TXN91,ACC14,12014.66,MerchantD,Withdrawal,Tokyo
